entry,at,order
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T10:16:41.302Z,172242100130200
"""budizzleeeee @ nYW0w3Siiw"" bets 14.05",2024-07-31T10:16:39.703Z,172242099970300
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:16:35.821Z,172242099582100
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:16:31.678Z,172242099167800
"Turn: 7♦, 5♥, 4♣ [7♠]",2024-07-31T10:16:30.041Z,172242099004100
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T10:16:29.228Z,172242098922800
"""leafs @ W8l7I4tBkx"" calls 5.62",2024-07-31T10:16:28.284Z,172242098828400
"""budizzleeeee @ nYW0w3Siiw"" calls 5.62",2024-07-31T10:16:27.213Z,172242098721300
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:16:26.108Z,172242098610800
"""justin @ 9ndRxrt-et"" bets 5.62",2024-07-31T10:16:25.119Z,172242098511900
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T10:16:22.691Z,172242098269100
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:16:21.848Z,172242098184800
"Flop:  [7♦, 5♥, 4♣]",2024-07-31T10:16:14.360Z,172242097436000
"""justin @ 9ndRxrt-et"" calls 2.25",2024-07-31T10:16:13.528Z,172242097352800
"""dj @ nZ3ofTG3j9"" calls 2.25",2024-07-31T10:16:02.370Z,172242096237000
"""leafs @ W8l7I4tBkx"" calls 2.25",2024-07-31T10:16:01.447Z,172242096144700
"""budizzleeeee @ nYW0w3Siiw"" calls 2.25",2024-07-31T10:16:00.450Z,172242096045000
"""chris @ ttP9etrJ8B"" raises to 2.25",2024-07-31T10:15:57.718Z,172242095771800
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T10:15:54.606Z,172242095460600
"""dj @ nZ3ofTG3j9"" posts a big blind of 0.50",2024-07-31T10:15:52.734Z,172242095273408
"""leafs @ W8l7I4tBkx"" posts a small blind of 0.25",2024-07-31T10:15:52.734Z,172242095273407
"Your hand is A♠, K♦, 10♥, Q♣",2024-07-31T10:15:52.734Z,172242095273402
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (226.34) | #2 ""budizzleeeee @ nYW0w3Siiw"" (446.10) | #3 ""leafs @ W8l7I4tBkx"" (170.75) | #7 ""dj @ nZ3ofTG3j9"" (105.43) | #10 ""justin @ 9ndRxrt-et"" (73.76)",2024-07-31T10:15:52.734Z,172242095273401
"-- starting hand #242 (id: konanqmotgij)  (Pot Limit Omaha Hi) (dealer: ""budizzleeeee @ nYW0w3Siiw"") --",2024-07-31T10:15:52.734Z,172242095273400
"Undealt cards: Q♥, 4♠, 4♣, 2♥ [10♦]",2024-07-31T10:15:52.128Z,172242095212800
"""chris @ ttP9etrJ8B"" shows a 8♠, 8♣, 3♣, A♠.",2024-07-31T10:15:49.804Z,172242094980400
"""leafs @ W8l7I4tBkx"" shows a A♣, A♥, 3♥, K♠.",2024-07-31T10:15:46.742Z,172242094674200
"""budizzleeeee @ nYW0w3Siiw"" shows a A♦, 4♦, 9♣, 2♦.",2024-07-31T10:15:45.007Z,172242094500700
"-- ending hand #241 --",2024-07-31T10:15:44.714Z,172242094471402
"""budizzleeeee @ nYW0w3Siiw"" collected 57.00 from pot",2024-07-31T10:15:44.714Z,172242094471401
"Uncalled bet of 42.75 returned to ""budizzleeeee @ nYW0w3Siiw""",2024-07-31T10:15:44.714Z,172242094471400
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T10:15:43.821Z,172242094382100
"""budizzleeeee @ nYW0w3Siiw"" bets 42.75",2024-07-31T10:15:29.275Z,172242092927500
"Turn: Q♥, 4♠, 4♣ [2♥]",2024-07-31T10:15:22.669Z,172242092266900
"""budizzleeeee @ nYW0w3Siiw"" calls 14.25",2024-07-31T10:15:21.859Z,172242092185900
"""leafs @ W8l7I4tBkx"" bets 14.25",2024-07-31T10:15:19.946Z,172242091994600
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:15:16.582Z,172242091658200
"Flop:  [Q♥, 4♠, 4♣]",2024-07-31T10:15:14.373Z,172242091437300
"""budizzleeeee @ nYW0w3Siiw"" calls 11.75",2024-07-31T10:15:13.541Z,172242091354100
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:15:12.476Z,172242091247600
"""justin @ 9ndRxrt-et"" folds",2024-07-31T10:15:11.513Z,172242091151300
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T10:15:07.822Z,172242090782200
"""leafs @ W8l7I4tBkx"" raises to 11.75",2024-07-31T10:15:05.645Z,172242090564500
"""budizzleeeee @ nYW0w3Siiw"" calls 2.25",2024-07-31T10:15:03.273Z,172242090327300
"""chris @ ttP9etrJ8B"" calls 2.25",2024-07-31T10:15:02.175Z,172242090217500
"""justin @ 9ndRxrt-et"" raises to 2.25",2024-07-31T10:15:00.563Z,172242090056300
"""dj @ nZ3ofTG3j9"" calls 0.50",2024-07-31T10:14:58.263Z,172242089826300
"""leafs @ W8l7I4tBkx"" posts a big blind of 0.50",2024-07-31T10:14:56.565Z,172242089656508
"""budizzleeeee @ nYW0w3Siiw"" posts a small blind of 0.25",2024-07-31T10:14:56.565Z,172242089656507
"Your hand is 8♠, 8♣, 3♣, A♠",2024-07-31T10:14:56.565Z,172242089656502
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (228.59) | #2 ""budizzleeeee @ nYW0w3Siiw"" (415.10) | #3 ""leafs @ W8l7I4tBkx"" (196.75) | #7 ""dj @ nZ3ofTG3j9"" (105.93) | #10 ""justin @ 9ndRxrt-et"" (76.01)",2024-07-31T10:14:56.565Z,172242089656501
"-- starting hand #241 (id: q5cjuk3xo77q)  (Pot Limit Omaha Hi) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-31T10:14:56.565Z,172242089656500
"-- ending hand #240 --",2024-07-31T10:14:53.628Z,172242089362802
"""leafs @ W8l7I4tBkx"" collected 20.00 from pot",2024-07-31T10:14:53.628Z,172242089362801
"Uncalled bet of 10.00 returned to ""leafs @ W8l7I4tBkx""",2024-07-31T10:14:53.628Z,172242089362800
"""justin @ 9ndRxrt-et"" folds",2024-07-31T10:14:52.799Z,172242089279900
"""leafs @ W8l7I4tBkx"" bets 10.00",2024-07-31T10:14:51.766Z,172242089176600
"River: 2♦, 4♣, 6♣, 6♠ [Q♥]",2024-07-31T10:14:48.359Z,172242088835900
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:14:47.518Z,172242088751800
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:14:44.450Z,172242088445000
"Turn: 2♦, 4♣, 6♣ [6♠]",2024-07-31T10:14:42.550Z,172242088255000
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T10:14:41.675Z,172242088167500
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:14:40.755Z,172242088075500
"""justin @ 9ndRxrt-et"" calls 5.00",2024-07-31T10:14:39.326Z,172242087932600
"""leafs @ W8l7I4tBkx"" bets 5.00",2024-07-31T10:14:37.649Z,172242087764900
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:14:34.930Z,172242087493000
"""chris @ ttP9etrJ8B"" checks",2024-07-31T10:14:33.888Z,172242087388800
"Flop:  [2♦, 4♣, 6♣]",2024-07-31T10:14:31.543Z,172242087154300
"""justin @ 9ndRxrt-et"" calls 2.50",2024-07-31T10:14:30.647Z,172242087064700
"""leafs @ W8l7I4tBkx"" calls 2.50",2024-07-31T10:14:29.049Z,172242086904900
"""budizzleeeee @ nYW0w3Siiw"" calls 2.50",2024-07-31T10:14:27.708Z,172242086770800
"""chris @ ttP9etrJ8B"" raises to 2.50",2024-07-31T10:14:26.398Z,172242086639800
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T10:14:24.272Z,172242086427200
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T10:14:22.814Z,172242086281400
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T10:14:21.966Z,172242086196600
"""budizzleeeee @ nYW0w3Siiw"" posts a big blind of 0.50",2024-07-31T10:14:19.501Z,172242085950108
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-31T10:14:19.501Z,172242085950107
"Your hand is K♠, 3♣, A♠, A♥",2024-07-31T10:14:19.501Z,172242085950102
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (231.09) | #2 ""budizzleeeee @ nYW0w3Siiw"" (417.60) | #3 ""leafs @ W8l7I4tBkx"" (184.25) | #7 ""dj @ nZ3ofTG3j9"" (105.93) | #10 ""justin @ 9ndRxrt-et"" (83.51)",2024-07-31T10:14:19.501Z,172242085950101
"-- starting hand #240 (id: tfh3h1mjlcrj)  (Pot Limit Omaha Hi) (dealer: ""justin @ 9ndRxrt-et"") --",2024-07-31T10:14:19.501Z,172242085950100
"Undealt cards: 10♣, 10♦, 5♠ [2♠, Q♣]",2024-07-31T10:14:14.813Z,172242085481300
"-- ending hand #239 --",2024-07-31T10:14:13.486Z,172242085348602
"""budizzleeeee @ nYW0w3Siiw"" collected 8.75 from pot",2024-07-31T10:14:13.486Z,172242085348601
"Uncalled bet of 8.75 returned to ""budizzleeeee @ nYW0w3Siiw""",2024-07-31T10:14:13.486Z,172242085348600
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:14:12.605Z,172242085260500
"""justin @ 9ndRxrt-et"" folds",2024-07-31T10:14:11.621Z,172242085162100
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T10:14:10.722Z,172242085072200
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T10:14:08.619Z,172242084861900
"""budizzleeeee @ nYW0w3Siiw"" bets 8.75",2024-07-31T10:14:07.400Z,172242084740000
"""chris @ ttP9etrJ8B"" checks",2024-07-31T10:14:05.219Z,172242084521900
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:14:04.278Z,172242084427800
"Flop:  [10♣, 10♦, 5♠]",2024-07-31T10:14:02.676Z,172242084267600
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-31T10:14:01.830Z,172242084183000
"""justin @ 9ndRxrt-et"" calls 1.75",2024-07-31T10:14:00.896Z,172242084089600
"""dj @ nZ3ofTG3j9"" calls 1.75",2024-07-31T10:13:52.912Z,172242083291200
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T10:13:50.792Z,172242083079200
"""budizzleeeee @ nYW0w3Siiw"" raises to 1.75",2024-07-31T10:13:47.427Z,172242082742700
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-31T10:13:42.059Z,172242082205908
"""justin @ 9ndRxrt-et"" posts a small blind of 0.25",2024-07-31T10:13:42.059Z,172242082205907
"Your hand is 7♣, 8♥, Q♦, 4♥",2024-07-31T10:13:42.059Z,172242082205902
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (232.84) | #2 ""budizzleeeee @ nYW0w3Siiw"" (410.60) | #3 ""leafs @ W8l7I4tBkx"" (186.00) | #7 ""dj @ nZ3ofTG3j9"" (107.68) | #10 ""justin @ 9ndRxrt-et"" (85.26)",2024-07-31T10:13:42.059Z,172242082205901
"-- starting hand #239 (id: tl6tfzyw6faf)  (Pot Limit Omaha Hi) (dealer: ""dj @ nZ3ofTG3j9"") --",2024-07-31T10:13:42.059Z,172242082205900
"-- ending hand #238 --",2024-07-31T10:13:39.049Z,172242081904903
"""justin @ 9ndRxrt-et"" shows a 5♠, 9♠, K♦, 4♠.",2024-07-31T10:13:39.049Z,172242081904902
"""budizzleeeee @ nYW0w3Siiw"" collected 7.00 from pot with Two Pair (combination: 6♠, 6♣, 3♥, 3♠, Q♦)",2024-07-31T10:13:39.049Z,172242081904901
"""budizzleeeee @ nYW0w3Siiw"" shows a 3♥, A♣, 3♠, J♠.",2024-07-31T10:13:39.049Z,172242081904900
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:13:38.151Z,172242081815100
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:13:37.209Z,172242081720900
"River: 2♠, 7♣, 6♠, 6♣ [Q♦]",2024-07-31T10:13:36.048Z,172242081604800
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T10:13:35.150Z,172242081515000
"""budizzleeeee @ nYW0w3Siiw"" bets 0.50",2024-07-31T10:13:32.984Z,172242081298400
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:13:21.132Z,172242080113200
"Turn: 2♠, 7♣, 6♠ [6♣]",2024-07-31T10:13:19.035Z,172242079903500
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T10:13:18.207Z,172242079820700
"""budizzleeeee @ nYW0w3Siiw"" calls 2.00",2024-07-31T10:13:16.213Z,172242079621300
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:13:14.380Z,172242079438000
"""justin @ 9ndRxrt-et"" bets 2.00",2024-07-31T10:13:13.431Z,172242079343100
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T10:13:10.133Z,172242079013300
"Flop:  [2♠, 7♣, 6♠]",2024-07-31T10:13:07.766Z,172242078776600
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:13:06.876Z,172242078687600
"""dj @ nZ3ofTG3j9"" calls 0.50",2024-07-31T10:13:04.746Z,172242078474600
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T10:13:01.955Z,172242078195500
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T10:13:01.018Z,172242078101800
"""chris @ ttP9etrJ8B"" calls 0.50",2024-07-31T10:12:59.299Z,172242077929900
"""justin @ 9ndRxrt-et"" posts a big blind of 0.50",2024-07-31T10:12:57.384Z,172242077738408
"""dj @ nZ3ofTG3j9"" posts a small blind of 0.25",2024-07-31T10:12:57.384Z,172242077738407
"Your hand is 7♦, 8♥, 10♦, K♥",2024-07-31T10:12:57.384Z,172242077738402
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (233.34) | #2 ""budizzleeeee @ nYW0w3Siiw"" (406.60) | #3 ""leafs @ W8l7I4tBkx"" (186.00) | #7 ""dj @ nZ3ofTG3j9"" (108.18) | #10 ""justin @ 9ndRxrt-et"" (88.26)",2024-07-31T10:12:57.384Z,172242077738401
"-- starting hand #238 (id: opthawytrcvz)  (Pot Limit Omaha Hi) (dealer: ""leafs @ W8l7I4tBkx"") --",2024-07-31T10:12:57.384Z,172242077738400
"-- ending hand #237 --",2024-07-31T10:12:54.376Z,172242077437602
"""leafs @ W8l7I4tBkx"" collected 16.00 from pot with Two Pair (combination: K♥, K♠, 3♣, 3♥, Q♠)",2024-07-31T10:12:54.376Z,172242077437601
"""leafs @ W8l7I4tBkx"" shows a K♥, 4♦, 8♣, 3♣.",2024-07-31T10:12:54.376Z,172242077437600
"""budizzleeeee @ nYW0w3Siiw"" calls 4.00",2024-07-31T10:12:53.551Z,172242077355100
"""justin @ 9ndRxrt-et"" folds",2024-07-31T10:12:52.247Z,172242077224700
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T10:12:51.281Z,172242077128100
"""leafs @ W8l7I4tBkx"" bets 4.00",2024-07-31T10:12:50.015Z,172242077001500
"River: 9♦, K♠, J♥, Q♠ [3♥]",2024-07-31T10:12:46.764Z,172242076676400
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:12:45.961Z,172242076596100
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:12:45.032Z,172242076503200
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T10:12:44.061Z,172242076406100
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:12:40.940Z,172242076094000
"Turn: 9♦, K♠, J♥ [Q♠]",2024-07-31T10:12:38.855Z,172242075885500
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:12:38.032Z,172242075803200
"""justin @ 9ndRxrt-et"" checks",2024-07-31T10:12:37.109Z,172242075710900
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T10:12:35.551Z,172242075555100
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:12:32.955Z,172242075295500
"Flop:  [9♦, K♠, J♥]",2024-07-31T10:12:30.914Z,172242075091400
"""leafs @ W8l7I4tBkx"" calls 2.00",2024-07-31T10:12:30.054Z,172242075005400
"""budizzleeeee @ nYW0w3Siiw"" calls 2.00",2024-07-31T10:12:29.051Z,172242074905100
"""justin @ 9ndRxrt-et"" calls 2.00",2024-07-31T10:12:28.133Z,172242074813300
"""dj @ nZ3ofTG3j9"" raises to 2.00",2024-07-31T10:12:24.518Z,172242074451800
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T10:12:21.898Z,172242074189800
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T10:12:20.968Z,172242074096800
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:12:20.014Z,172242074001400
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T10:12:17.651Z,172242073765100
"""dj @ nZ3ofTG3j9"" posts a big blind of 0.50",2024-07-31T10:12:15.493Z,172242073549308
"""leafs @ W8l7I4tBkx"" posts a small blind of 0.25",2024-07-31T10:12:15.493Z,172242073549307
"Your hand is 8♥, Q♣, A♠, 8♦",2024-07-31T10:12:15.493Z,172242073549302
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (233.34) | #2 ""budizzleeeee @ nYW0w3Siiw"" (412.60) | #3 ""leafs @ W8l7I4tBkx"" (176.00) | #7 ""dj @ nZ3ofTG3j9"" (110.18) | #10 ""justin @ 9ndRxrt-et"" (90.26)",2024-07-31T10:12:15.493Z,172242073549301
"-- starting hand #237 (id: ie0fcwdo2efq)  (Pot Limit Omaha Hi) (dealer: ""budizzleeeee @ nYW0w3Siiw"") --",2024-07-31T10:12:15.493Z,172242073549300
"Undealt cards: A♠, 7♦, 9♥, 4♠ [3♣]",2024-07-31T10:12:12.606Z,172242073260600
"-- ending hand #236 --",2024-07-31T10:12:09.586Z,172242072958602
"""justin @ 9ndRxrt-et"" collected 22.00 from pot",2024-07-31T10:12:09.586Z,172242072958601
"Uncalled bet of 16.50 returned to ""justin @ 9ndRxrt-et""",2024-07-31T10:12:09.586Z,172242072958600
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T10:12:08.733Z,172242072873300
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:12:07.788Z,172242072778800
"""justin @ 9ndRxrt-et"" bets 16.50",2024-07-31T10:12:06.846Z,172242072684600
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:12:03.950Z,172242072395000
"Turn: A♠, 7♦, 9♥ [4♠]",2024-07-31T10:12:01.802Z,172242072180200
"""leafs @ W8l7I4tBkx"" calls 5.50",2024-07-31T10:12:00.966Z,172242072096600
"""chris @ ttP9etrJ8B"" calls 5.50",2024-07-31T10:11:58.796Z,172242071879600
"""justin @ 9ndRxrt-et"" bets 5.50",2024-07-31T10:11:57.830Z,172242071783000
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:11:52.266Z,172242071226600
"Flop:  [A♠, 7♦, 9♥]",2024-07-31T10:11:47.771Z,172242070777100
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T10:11:46.964Z,172242070696400
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T10:11:45.881Z,172242070588100
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-31T10:11:44.940Z,172242070494000
"""justin @ 9ndRxrt-et"" raises to 1.75",2024-07-31T10:11:43.545Z,172242070354500
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T10:11:40.857Z,172242070085700
"""leafs @ W8l7I4tBkx"" posts a big blind of 0.50",2024-07-31T10:11:39.562Z,172242069956208
"""budizzleeeee @ nYW0w3Siiw"" posts a small blind of 0.25",2024-07-31T10:11:39.562Z,172242069956207
"Your hand is K♦, 8♥, A♣, K♠",2024-07-31T10:11:39.562Z,172242069956202
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (240.59) | #2 ""budizzleeeee @ nYW0w3Siiw"" (412.85) | #3 ""leafs @ W8l7I4tBkx"" (183.25) | #7 ""dj @ nZ3ofTG3j9"" (110.18) | #10 ""justin @ 9ndRxrt-et"" (75.51)",2024-07-31T10:11:39.562Z,172242069956201
"-- starting hand #236 (id: bacwpjtmqdit)  (Pot Limit Omaha Hi) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-31T10:11:39.562Z,172242069956200
"""justin @ 9ndRxrt-et"" shows a J♣, J♦, Q♠, 9♦.",2024-07-31T10:11:36.837Z,172242069683700
"-- ending hand #235 --",2024-07-31T10:11:35.851Z,172242069585102
"""budizzleeeee @ nYW0w3Siiw"" collected 88.00 from pot with Two Pair (combination: 9♣, 9♥, 7♥, 7♣, A♠)",2024-07-31T10:11:35.851Z,172242069585101
"""budizzleeeee @ nYW0w3Siiw"" shows a 7♥, K♦, 9♣, K♠.",2024-07-31T10:11:35.851Z,172242069585100
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:11:35.010Z,172242069501000
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:11:31.408Z,172242069140800
"River: A♠, 9♥, 7♣, 8♠ [10♠]",2024-07-31T10:11:30.322Z,172242069032200
"""budizzleeeee @ nYW0w3Siiw"" calls 22.00",2024-07-31T10:11:29.501Z,172242068950100
"""leafs @ W8l7I4tBkx"" bets 22.00",2024-07-31T10:11:27.078Z,172242068707800
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:11:23.730Z,172242068373000
"Turn: A♠, 9♥, 7♣ [8♠]",2024-07-31T10:11:21.711Z,172242068171100
"""justin @ 9ndRxrt-et"" folds",2024-07-31T10:11:20.844Z,172242068084400
"""leafs @ W8l7I4tBkx"" calls 11.00",2024-07-31T10:11:19.500Z,172242067950000
"""budizzleeeee @ nYW0w3Siiw"" bets 11.00",2024-07-31T10:11:17.053Z,172242067705300
"Flop:  [A♠, 9♥, 7♣]",2024-07-31T10:11:13.901Z,172242067390100
"""justin @ 9ndRxrt-et"" calls 7.25",2024-07-31T10:11:13.004Z,172242067300400
"""leafs @ W8l7I4tBkx"" calls 7.25",2024-07-31T10:11:11.999Z,172242067199900
"""budizzleeeee @ nYW0w3Siiw"" raises to 7.25",2024-07-31T10:11:09.873Z,172242066987300
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:11:07.903Z,172242066790300
"""justin @ 9ndRxrt-et"" calls 1.75",2024-07-31T10:11:04.788Z,172242066478800
