entry,at,order
"""Jon @ SZsX2zyNzf"" calls 0.50",2024-07-30T05:10:52.109Z,172231625210900
"""chris @ ttP9etrJ8B"" folds",2024-07-30T05:10:50.592Z,172231625059200
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:10:49.629Z,172231624962900
"""Nate Higgers @ oEbQ63zwKB"" posts a big blind of 0.50",2024-07-30T05:10:48.718Z,172231624871810
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T05:10:48.718Z,172231624871809
"Your hand is K♥, 4♠",2024-07-30T05:10:48.718Z,172231624871805
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (71.25) | #2 ""kenny @ -Ji9s5wxde"" (43.07) | #3 ""chris @ ttP9etrJ8B"" (109.06) | #4 ""Jon @ SZsX2zyNzf"" (68.64) | #7 ""andy chen phd @ g8PRZ_B4kf"" (76.73) | #9 ""MIKE @ 6p-FLFyf4K"" (81.25)",2024-07-30T05:10:48.718Z,172231624871802
"-- starting hand #9 (id: fz7zqdbnyimc)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T05:10:48.718Z,172231624871801
"The admin updated the player ""chris @ ttP9etrJ8B"" stack from 9.06 to 109.06.",2024-07-30T05:10:48.718Z,172231624871800
"""MIKE @ 6p-FLFyf4K"" shows a 3♠, Q♠.",2024-07-30T05:10:46.256Z,172231624625600
"-- ending hand #8 --",2024-07-30T05:10:45.111Z,172231624511102
"""andy chen phd @ g8PRZ_B4kf"" collected 20.00 from pot",2024-07-30T05:10:45.111Z,172231624511101
"Uncalled bet of 15.00 returned to ""andy chen phd @ g8PRZ_B4kf""",2024-07-30T05:10:45.111Z,172231624511100
"""Jon @ SZsX2zyNzf"" folds",2024-07-30T05:10:44.287Z,172231624428700
"""andy chen phd @ g8PRZ_B4kf"" bets 15.00",2024-07-30T05:10:37.880Z,172231623788000
"River: J♦, 9♠, 6♥, Q♣ [4♣]",2024-07-30T05:10:32.482Z,172231623248200
"""Jon @ SZsX2zyNzf"" checks",2024-07-30T05:10:31.671Z,172231623167100
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T05:10:29.351Z,172231622935100
"Turn: J♦, 9♠, 6♥ [Q♣]",2024-07-30T05:10:26.664Z,172231622666400
"""Jon @ SZsX2zyNzf"" calls 5.00",2024-07-30T05:10:25.851Z,172231622585100
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T05:10:24.628Z,172231622462800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T05:10:22.268Z,172231622226800
"""andy chen phd @ g8PRZ_B4kf"" bets 5.00",2024-07-30T05:10:21.281Z,172231622128100
"Flop:  [J♦, 9♠, 6♥]",2024-07-30T05:10:17.760Z,172231621776000
"""Jon @ SZsX2zyNzf"" calls 2.50",2024-07-30T05:10:16.941Z,172231621694100
"""Nate Higgers @ oEbQ63zwKB"" calls 2.50",2024-07-30T05:10:15.364Z,172231621536400
"""MIKE @ 6p-FLFyf4K"" calls 2.50",2024-07-30T05:10:12.785Z,172231621278500
"""andy chen phd @ g8PRZ_B4kf"" raises to 2.50",2024-07-30T05:10:10.202Z,172231621020200
"WARNING: the admin queued the stack change for the player ""chris @ ttP9etrJ8B"" adding 100.00 chips in the next hand.",2024-07-30T05:10:08.120Z,172231620812000
"""Jon @ SZsX2zyNzf"" calls 0.50",2024-07-30T05:10:07.324Z,172231620732400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T05:10:04.849Z,172231620484900
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:10:02.909Z,172231620290900
"""Nate Higgers @ oEbQ63zwKB"" calls 0.50",2024-07-30T05:10:01.995Z,172231620199500
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T05:10:00.318Z,172231620031809
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T05:10:00.318Z,172231620031808
"Your hand is 8♣, 2♣",2024-07-30T05:10:00.318Z,172231620031804
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (73.75) | #2 ""kenny @ -Ji9s5wxde"" (43.07) | #3 ""chris @ ttP9etrJ8B"" (9.06) | #4 ""Jon @ SZsX2zyNzf"" (76.14) | #7 ""andy chen phd @ g8PRZ_B4kf"" (64.23) | #9 ""MIKE @ 6p-FLFyf4K"" (83.75)",2024-07-30T05:10:00.318Z,172231620031801
"-- starting hand #8 (id: ymewjt5miba2)  (No Limit Texas Hold'em) (dealer: ""Jon @ SZsX2zyNzf"") --",2024-07-30T05:10:00.318Z,172231620031800
"""kenny @ -Ji9s5wxde"" shows a J♦, 9♣.",2024-07-30T05:09:52.468Z,172231619246800
"-- ending hand #7 --",2024-07-30T05:09:51.809Z,172231619180902
"""Jon @ SZsX2zyNzf"" collected 38.07 from pot with Pair, Q's on the second run  (combination: Q♠, Q♥, K♠, 9♠, 8♦)",2024-07-30T05:09:51.809Z,172231619180901
"""Jon @ SZsX2zyNzf"" collected 38.07 from pot with Pair, Q's (combination: Q♠, Q♥, 10♣, 8♦, 5♦)",2024-07-30T05:09:51.809Z,172231619180900
"River (second run): 4♥, Q♥, 8♦, 9♠ [K♠]",2024-07-30T05:09:47.775Z,172231618777500
"Turn (second run): 4♥, Q♥, 8♦ [9♠]",2024-07-30T05:09:43.758Z,172231618375800
"River: 4♥, Q♥, 8♦, 10♣ [5♦]",2024-07-30T05:09:39.637Z,172231617963700
"Turn: 4♥, Q♥, 8♦ [10♣]",2024-07-30T05:09:35.603Z,172231617560300
"""Jon @ SZsX2zyNzf"" shows a 2♠, Q♠.",2024-07-30T05:09:31.585Z,172231617158501
"""chris @ ttP9etrJ8B"" shows a 9♥, A♥.",2024-07-30T05:09:31.585Z,172231617158500
"All players in hand choose to run it twice.",2024-07-30T05:09:30.736Z,172231617073601
"""Jon @ SZsX2zyNzf"" chooses to  run it twice.",2024-07-30T05:09:30.736Z,172231617073600
"""chris @ ttP9etrJ8B"" chooses to  run it twice.",2024-07-30T05:09:30.695Z,172231617069500
"Remaining players decide whether to run it twice.",2024-07-30T05:09:29.532Z,172231616953201
"""chris @ ttP9etrJ8B"" calls 29.95",2024-07-30T05:09:29.532Z,172231616953200
"""Jon @ SZsX2zyNzf"" bets 29.95 and go all in",2024-07-30T05:09:28.603Z,172231616860300
"Flop:  [4♥, Q♥, 8♦]",2024-07-30T05:09:26.397Z,172231616639700
"""chris @ ttP9etrJ8B"" calls 7.12",2024-07-30T05:09:25.593Z,172231616559300
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:09:24.618Z,172231616461800
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T05:09:23.716Z,172231616371600
"""Jon @ SZsX2zyNzf"" raises to 7.12",2024-07-30T05:09:21.584Z,172231616158400
"""chris @ ttP9etrJ8B"" raises to 4.31",2024-07-30T05:09:19.531Z,172231615953100
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T05:09:17.181Z,172231615718100
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T05:09:15.234Z,172231615523400
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T05:09:14.316Z,172231615431600
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T05:09:13.135Z,172231615313509
"""Jon @ SZsX2zyNzf"" posts a small blind of 0.25",2024-07-30T05:09:13.135Z,172231615313508
"Your hand is 9♥, A♥",2024-07-30T05:09:13.135Z,172231615313504
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (73.75) | #2 ""kenny @ -Ji9s5wxde"" (44.57) | #3 ""chris @ ttP9etrJ8B"" (46.13) | #4 ""Jon @ SZsX2zyNzf"" (37.07) | #7 ""andy chen phd @ g8PRZ_B4kf"" (64.73) | #9 ""MIKE @ 6p-FLFyf4K"" (83.75)",2024-07-30T05:09:13.135Z,172231615313501
"-- starting hand #7 (id: y2sekp8bhf5y)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T05:09:13.135Z,172231615313500
"""MIKE @ 6p-FLFyf4K"" shows a 6♠, 5♠.",2024-07-30T05:09:09.904Z,172231614990400
"""andy chen phd @ g8PRZ_B4kf"" shows a 8♥, 6♥.",2024-07-30T05:09:09.596Z,172231614959600
"-- ending hand #6 --",2024-07-30T05:09:08.820Z,172231614882002
"""Nate Higgers @ oEbQ63zwKB"" collected 15.75 from pot",2024-07-30T05:09:08.820Z,172231614882001
"Uncalled bet of 8.00 returned to ""Nate Higgers @ oEbQ63zwKB""",2024-07-30T05:09:08.820Z,172231614882000
"""Jon @ SZsX2zyNzf"" folds",2024-07-30T05:09:07.989Z,172231614798900
"""Nate Higgers @ oEbQ63zwKB"" bets 8.00",2024-07-30T05:09:05.829Z,172231614582900
"""Jon @ SZsX2zyNzf"" checks",2024-07-30T05:09:02.390Z,172231614239000
"River: 7♥, 10♦, 9♥, 4♥ [3♦]",2024-07-30T05:09:01.216Z,172231614121600
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T05:09:00.398Z,172231614039800
"""Jon @ SZsX2zyNzf"" calls 4.00",2024-07-30T05:08:58.875Z,172231613887500
"""Nate Higgers @ oEbQ63zwKB"" bets 4.00",2024-07-30T05:08:57.191Z,172231613719100
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T05:08:54.120Z,172231613412000
"""Jon @ SZsX2zyNzf"" checks",2024-07-30T05:08:52.980Z,172231613298000
"Turn: 7♥, 10♦, 9♥ [4♥]",2024-07-30T05:08:52.060Z,172231613206000
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T05:08:51.224Z,172231613122400
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T05:08:49.964Z,172231612996400
"""Jon @ SZsX2zyNzf"" checks",2024-07-30T05:08:48.894Z,172231612889400
"Flop:  [7♥, 10♦, 9♥]",2024-07-30T05:08:47.808Z,172231612780800
"""MIKE @ 6p-FLFyf4K"" calls 2.50",2024-07-30T05:08:46.961Z,172231612696100
"""Jon @ SZsX2zyNzf"" calls 2.50",2024-07-30T05:08:45.644Z,172231612564400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T05:08:44.437Z,172231612443700
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:08:43.301Z,172231612330100
"""Nate Higgers @ oEbQ63zwKB"" raises to 2.50",2024-07-30T05:08:42.396Z,172231612239600
"""MIKE @ 6p-FLFyf4K"" calls 0.50",2024-07-30T05:08:37.554Z,172231611755400
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T05:08:36.097Z,172231611609700
"""Jon @ SZsX2zyNzf"" posts a big blind of 0.50",2024-07-30T05:08:34.569Z,172231611456910
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T05:08:34.569Z,172231611456909
"Your hand is 2♦, K♠",2024-07-30T05:08:34.569Z,172231611456905
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (64.50) | #2 ""kenny @ -Ji9s5wxde"" (44.57) | #3 ""chris @ ttP9etrJ8B"" (46.38) | #4 ""Jon @ SZsX2zyNzf"" (43.57) | #7 ""andy chen phd @ g8PRZ_B4kf"" (64.73) | #9 ""MIKE @ 6p-FLFyf4K"" (86.25)",2024-07-30T05:08:34.569Z,172231611456902
"-- starting hand #6 (id: nrny80z3jekg)  (No Limit Texas Hold'em) (dealer: ""kenny @ -Ji9s5wxde"") --",2024-07-30T05:08:34.569Z,172231611456901
"The admin updated the player ""Nate Higgers @ oEbQ63zwKB"" stack from 14.50 to 64.50.",2024-07-30T05:08:34.569Z,172231611456900
"-- ending hand #5 --",2024-07-30T05:08:28.558Z,172231610855803
"""chris @ ttP9etrJ8B"" shows a K♣, J♠.",2024-07-30T05:08:28.558Z,172231610855802
"""andy chen phd @ g8PRZ_B4kf"" collected 7.49 from pot with Two Pair, 4's & 3's (combination: 4♣, 4♦, 3♥, 3♣, A♣)",2024-07-30T05:08:28.558Z,172231610855801
"""andy chen phd @ g8PRZ_B4kf"" shows a 4♣, A♣.",2024-07-30T05:08:28.558Z,172231610855800
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T05:08:27.716Z,172231610771600
"""chris @ ttP9etrJ8B"" checks",2024-07-30T05:08:25.334Z,172231610533400
"River: 7♠, 4♦, 3♥, Q♥ [3♣]",2024-07-30T05:08:24.103Z,172231610410300
"""chris @ ttP9etrJ8B"" calls 1.87",2024-07-30T05:08:23.286Z,172231610328600
"""andy chen phd @ g8PRZ_B4kf"" bets 1.87",2024-07-30T05:08:20.239Z,172231610023900
"""chris @ ttP9etrJ8B"" checks",2024-07-30T05:08:16.960Z,172231609696000
"Turn: 7♠, 4♦, 3♥ [Q♥]",2024-07-30T05:08:14.901Z,172231609490100
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T05:08:14.089Z,172231609408900
"""chris @ ttP9etrJ8B"" checks",2024-07-30T05:08:09.262Z,172231608926200
"Flop:  [7♠, 4♦, 3♥]",2024-07-30T05:08:08.766Z,172231608876600
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-30T05:08:07.942Z,172231608794200
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:08:05.048Z,172231608504800
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T05:08:02.457Z,172231608245700
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T05:08:01.554Z,172231608155400
"""andy chen phd @ g8PRZ_B4kf"" raises to 1.75",2024-07-30T05:08:00.421Z,172231608042100
"""Jon @ SZsX2zyNzf"" folds",2024-07-30T05:07:57.279Z,172231607727900
"WARNING: the admin queued the stack change for the player ""Nate Higgers @ oEbQ63zwKB"" adding 50.00 chips in the next hand.",2024-07-30T05:07:51.073Z,172231607107300
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T05:07:43.050Z,172231606305009
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.25",2024-07-30T05:07:43.050Z,172231606305008
"Your hand is K♣, J♠",2024-07-30T05:07:43.050Z,172231606305004
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (14.50) | #2 ""kenny @ -Ji9s5wxde"" (44.82) | #3 ""chris @ ttP9etrJ8B"" (50.00) | #4 ""Jon @ SZsX2zyNzf"" (43.57) | #7 ""andy chen phd @ g8PRZ_B4kf"" (60.86) | #9 ""MIKE @ 6p-FLFyf4K"" (86.25)",2024-07-30T05:07:43.050Z,172231606305001
"-- starting hand #5 (id: atl15x07i39v)  (No Limit Texas Hold'em) (dealer: ""Nate Higgers @ oEbQ63zwKB"") --",2024-07-30T05:07:43.050Z,172231606305000
"""kenny @ -Ji9s5wxde"" shows a 2♦, A♥.",2024-07-30T05:07:38.297Z,172231605829700
"""Nate Higgers @ oEbQ63zwKB"" shows a A♦, K♠.",2024-07-30T05:07:38.215Z,172231605821500
"Undealt cards: 3♣, 2♥, 2♠ [5♠, K♣]",2024-07-30T05:07:37.079Z,172231605707900
"-- ending hand #4 --",2024-07-30T05:07:35.726Z,172231605572602
"""MIKE @ 6p-FLFyf4K"" collected 72.25 from pot",2024-07-30T05:07:35.726Z,172231605572601
"Uncalled bet of 14.00 returned to ""MIKE @ 6p-FLFyf4K""",2024-07-30T05:07:35.726Z,172231605572600
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T05:07:34.920Z,172231605492000
"""MIKE @ 6p-FLFyf4K"" raises to 29.00 and go all in",2024-07-30T05:07:33.964Z,172231605396400
"""Nate Higgers @ oEbQ63zwKB"" bets 15.00",2024-07-30T05:07:31.627Z,172231605162700
"Flop:  [3♣, 2♥, 2♠]",2024-07-30T05:07:27.524Z,172231604752400
"""MIKE @ 6p-FLFyf4K"" calls 20.00",2024-07-30T05:07:26.684Z,172231604668400
"""Jon @ SZsX2zyNzf"" folds",2024-07-30T05:07:23.661Z,172231604366100
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:07:20.981Z,172231604098100
"""Nate Higgers @ oEbQ63zwKB"" raises to 20.00",2024-07-30T05:07:20.065Z,172231604006500
"""MIKE @ 6p-FLFyf4K"" raises to 6.00",2024-07-30T05:07:11.232Z,172231603123200
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T05:07:08.970Z,172231602897000
"""Jon @ SZsX2zyNzf"" raises to 1.75",2024-07-30T05:07:08.064Z,172231602806400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T05:07:06.039Z,172231602603900
"""kenny @ -Ji9s5wxde"" posts a big blind of 0.50",2024-07-30T05:07:04.633Z,172231602463309
"""Nate Higgers @ oEbQ63zwKB"" posts a small blind of 0.25",2024-07-30T05:07:04.633Z,172231602463308
"Your hand is 7♣, 3♠",2024-07-30T05:07:04.633Z,172231602463304
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (49.50) | #2 ""kenny @ -Ji9s5wxde"" (45.32) | #3 ""chris @ ttP9etrJ8B"" (50.00) | #4 ""Jon @ SZsX2zyNzf"" (45.32) | #7 ""andy chen phd @ g8PRZ_B4kf"" (60.86) | #9 ""MIKE @ 6p-FLFyf4K"" (49.00)",2024-07-30T05:07:04.633Z,172231602463301
"-- starting hand #4 (id: kpu8rzyjnnxl)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T05:07:04.633Z,172231602463300
"Undealt cards: K♠, 2♦, 5♦ [2♥, 7♠]",2024-07-30T05:07:00.452Z,172231602045200
"-- ending hand #3 --",2024-07-30T05:06:58.681Z,172231601868102
"""andy chen phd @ g8PRZ_B4kf"" collected 17.04 from pot",2024-07-30T05:06:58.681Z,172231601868101
"Uncalled bet of 8.52 returned to ""andy chen phd @ g8PRZ_B4kf""",2024-07-30T05:06:58.681Z,172231601868100
"""Jon @ SZsX2zyNzf"" folds",2024-07-30T05:06:57.823Z,172231601782300
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:06:52.432Z,172231601243200
"""andy chen phd @ g8PRZ_B4kf"" bets 8.52",2024-07-30T05:06:51.130Z,172231601113000
"""Jon @ SZsX2zyNzf"" checks",2024-07-30T05:06:48.261Z,172231600826100
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T05:06:47.251Z,172231600725100
"Flop:  [K♠, 2♦, 5♦]",2024-07-30T05:06:45.272Z,172231600527200
"""Jon @ SZsX2zyNzf"" calls 5.43",2024-07-30T05:06:44.418Z,172231600441800
"""kenny @ -Ji9s5wxde"" calls 5.43",2024-07-30T05:06:43.265Z,172231600326500
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T05:06:42.133Z,172231600213300
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T05:06:37.214Z,172231599721400
"""andy chen phd @ g8PRZ_B4kf"" raises to 5.43",2024-07-30T05:06:36.236Z,172231599623600
"""Jon @ SZsX2zyNzf"" calls 1.50",2024-07-30T05:06:30.615Z,172231599061500
"""chris @ ttP9etrJ8B"" folds",2024-07-30T05:06:24.500Z,172231598450000
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T05:06:23.577Z,172231598357700
"""Nate Higgers @ oEbQ63zwKB"" posts a big blind of 0.50",2024-07-30T05:06:21.663Z,172231598166309
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T05:06:21.663Z,172231598166308
"Your hand is 7♦, 9♠",2024-07-30T05:06:21.663Z,172231598166304
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (50.00) | #2 ""kenny @ -Ji9s5wxde"" (50.75) | #3 ""chris @ ttP9etrJ8B"" (50.00) | #4 ""Jon @ SZsX2zyNzf"" (50.75) | #7 ""andy chen phd @ g8PRZ_B4kf"" (49.25) | #9 ""MIKE @ 6p-FLFyf4K"" (49.25)",2024-07-30T05:06:21.663Z,172231598166301
"-- starting hand #3 (id: ajgl3lqanbnt)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T05:06:21.663Z,172231598166300
"-- ending hand #2 --",2024-07-30T05:06:18.700Z,172231597870002
"""MIKE @ 6p-FLFyf4K"" collected 0.50 from pot",2024-07-30T05:06:18.700Z,172231597870001
"Uncalled bet of 0.25 returned to ""MIKE @ 6p-FLFyf4K""",2024-07-30T05:06:18.700Z,172231597870000
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T05:06:17.884Z,172231597788400
"""Jon @ SZsX2zyNzf"" folds",2024-07-30T05:06:16.977Z,172231597697700
"""chris @ ttP9etrJ8B"" folds",2024-07-30T05:06:15.763Z,172231597576300
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T05:06:14.846Z,172231597484600
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T05:06:12.677Z,172231597267700
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T05:06:11.472Z,172231597147209
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T05:06:11.472Z,172231597147208
"Your hand is 8♥, 7♣",2024-07-30T05:06:11.472Z,172231597147204
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (50.00) | #2 ""kenny @ -Ji9s5wxde"" (50.75) | #3 ""chris @ ttP9etrJ8B"" (50.00) | #4 ""Jon @ SZsX2zyNzf"" (50.75) | #7 ""andy chen phd @ g8PRZ_B4kf"" (49.50) | #9 ""MIKE @ 6p-FLFyf4K"" (49.00)",2024-07-30T05:06:11.472Z,172231597147201
"-- starting hand #2 (id: gjpffewjpvuq)  (No Limit Texas Hold'em) (dealer: ""Jon @ SZsX2zyNzf"") --",2024-07-30T05:06:11.472Z,172231597147200
"-- ending hand #1 --",2024-07-30T05:06:03.462Z,172231596346202
"""kenny @ -Ji9s5wxde"" collected 50.75 from pot with Pair, K's on the second run  (combination: K♠, K♦, A♦, J♣, 10♠)",2024-07-30T05:06:03.462Z,172231596346201
"""Jon @ SZsX2zyNzf"" collected 50.75 from pot with Pair, 3's (combination: 3♠, 3♥, Q♥, J♥, 8♠)",2024-07-30T05:06:03.462Z,172231596346200
"River (second run): 7♦, K♦, 2♦, 10♠ [J♣]",2024-07-30T05:05:59.418Z,172231595941800
"Turn (second run): 7♦, K♦, 2♦ [10♠]",2024-07-30T05:05:55.411Z,172231595541100
"Flop (second run):  [7♦, K♦, 2♦]",2024-07-30T05:05:51.404Z,172231595140400
"River: 6♣, 3♥, 2♣, J♥ [Q♥]",2024-07-30T05:05:47.351Z,172231594735100
"Turn: 6♣, 3♥, 2♣ [J♥]",2024-07-30T05:05:43.315Z,172231594331500
"Flop:  [6♣, 3♥, 2♣]",2024-07-30T05:05:39.298Z,172231593929800
"""Jon @ SZsX2zyNzf"" shows a 8♠, 3♠.",2024-07-30T05:05:35.212Z,172231593521201
"""kenny @ -Ji9s5wxde"" shows a A♦, K♠.",2024-07-30T05:05:35.212Z,172231593521200
"All players in hand choose to run it twice.",2024-07-30T05:05:34.386Z,172231593438601
"""kenny @ -Ji9s5wxde"" chooses to  run it twice.",2024-07-30T05:05:34.386Z,172231593438600
"""Jon @ SZsX2zyNzf"" chooses to  run it twice.",2024-07-30T05:05:33.682Z,172231593368200
"Remaining players decide whether to run it twice.",2024-07-30T05:05:32.864Z,172231593286401
"""Jon @ SZsX2zyNzf"" calls 50.00 and go all in",2024-07-30T05:05:32.864Z,172231593286400
"""kenny @ -Ji9s5wxde"" raises to 50.00 and go all in",2024-07-30T05:05:27.838Z,172231592783800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T05:05:26.100Z,172231592610000
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T05:05:24.087Z,172231592408700
"""Jon @ SZsX2zyNzf"" raises to 10.50",2024-07-30T05:05:20.678Z,172231592067800
"""chris @ ttP9etrJ8B"" folds",2024-07-30T05:05:18.267Z,172231591826700
"""kenny @ -Ji9s5wxde"" raises to 3.00",2024-07-30T05:05:16.694Z,172231591669400
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T05:05:14.081Z,172231591408100
"""MIKE @ 6p-FLFyf4K"" raises to 1.00",2024-07-30T05:05:13.164Z,172231591316400
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T05:05:09.547Z,172231590954715
"""Jon @ SZsX2zyNzf"" posts a small blind of 0.25",2024-07-30T05:05:09.547Z,172231590954714
"Your hand is 5♦, A♣",2024-07-30T05:05:09.547Z,172231590954710
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (50.00) | #2 ""kenny @ -Ji9s5wxde"" (50.00) | #3 ""chris @ ttP9etrJ8B"" (50.00) | #4 ""Jon @ SZsX2zyNzf"" (50.00) | #7 ""andy chen phd @ g8PRZ_B4kf"" (50.00) | #9 ""MIKE @ 6p-FLFyf4K"" (50.00)",2024-07-30T05:05:09.547Z,172231590954707
"The player ""MIKE @ 6p-FLFyf4K"" joined the game with a stack of 50.00.",2024-07-30T05:05:09.547Z,172231590954706
"The player ""andy chen phd @ g8PRZ_B4kf"" joined the game with a stack of 50.00.",2024-07-30T05:05:09.547Z,172231590954705
"The player ""Jon @ SZsX2zyNzf"" joined the game with a stack of 50.00.",2024-07-30T05:05:09.547Z,172231590954704
"The player ""chris @ ttP9etrJ8B"" joined the game with a stack of 50.00.",2024-07-30T05:05:09.547Z,172231590954703
"The player ""kenny @ -Ji9s5wxde"" joined the game with a stack of 50.00.",2024-07-30T05:05:09.547Z,172231590954702
"The player ""Nate Higgers @ oEbQ63zwKB"" joined the game with a stack of 50.00.",2024-07-30T05:05:09.547Z,172231590954701
"-- starting hand #1 (id: otgbkvakd8qt)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T05:05:09.547Z,172231590954700
"The admin approved the player ""Jon @ SZsX2zyNzf"" participation with a stack of 50.00.",2024-07-30T05:04:49.121Z,172231588912100
"The player ""Jon @ SZsX2zyNzf"" requested a seat.",2024-07-30T05:04:42.466Z,172231588246600
"The admin approved the player ""MIKE @ 6p-FLFyf4K"" participation with a stack of 50.00.",2024-07-30T05:04:11.182Z,172231585118200
"The player ""MIKE @ 6p-FLFyf4K"" requested a seat.",2024-07-30T05:04:06.996Z,172231584699600
"The admin approved the player ""andy chen phd @ g8PRZ_B4kf"" participation with a stack of 50.00.",2024-07-30T04:54:14.286Z,172231525428600
"The player ""andy chen phd @ g8PRZ_B4kf"" requested a seat.",2024-07-30T04:54:00.909Z,172231524090900
"The admin updated the player ""chris @ ttP9etrJ8B"" stack from 1.00 to 50.00.",2024-07-30T04:52:56.077Z,172231517607701
